DOH_Code,SPEED_Code,Facility_Name,Facility_Type,Ownership_Government,Region_Name,Region_PSGC,Province_Name,Province_PSGC,Municipality_Name,Municipality_PSGC,Barangay_Name,Barangay_PSGC,Latitude,Longitude,Source_lat_long,Precision_lat_long,Comment
3503,6CAP751B,AMAGA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,SIGMA,61916000,AMAGA,61916002,11.43918,122.68674,NAMRIA 2000,Unknown,
8407,6CAP551B,RIZAL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,RIZAL,61912021,11.43959,122.83491,Barangay Centroid,Low,
8947,,PANGPANG NORTE BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,MAMBUSAO,61908000,PANGPANG NORTE,61908019,11.43962,122.61649,Barangay Centroid,Low,
8333,,BANGA-AN HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,BANGA-AN,61910007,11.44079,122.76744,Barangay Centroid,Low,
8267,6CAP455B,CAPAGAO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,CAPAGAO,61910012,11.44105,122.7422,NAMRIA 2000,Unknown,
23887,,OLALO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,OLALO,61911012,11.44118,122.99768,Barangay centroid,Low,
8190,,ARANGUEL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PRESIDENT ROXAS,61913000,ARANGUEL,61913001,11.44196,122.93381,Barangay Centroid,Low,
23985,,BACHAO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,LEYTE,83729000,BACHAO,83729001,11.442134,124.480192,Barangay centroid,Low,
9163,,ACBO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,SIGMA,61916000,ACBO,61916001,11.44328,122.6721,Barangay Centroid,Low,
5311,6CAP603B,MARITA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PRESIDENT ROXAS,61913000,MARITA,61913013,11.44332,122.9193,NAMRIA 2000,Unknown,
18961,,DECABAITOT BARANGAY HEALTH STATION PAL,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,PALAWAN,175300000,LINAPACAN,175313000,NANGALAO,175313007,11.443819,120.175766,Barangay Centroid,Low,
23991,,TINOCDUGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,LEYTE,83729000,TINOCDUGAN,83729027,11.444245,124.470307,Barangay centroid,Low,
23893,,SAN SILVESTRE BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,SAN SILVESTRE,61911022,11.44614,123.02738,Barangay centroid,Low,
17641,,BOTONGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,BOTONGAN,63019004,11.44625,123.15077,Barangay Centroid,Low,
10655,,SAN MIGUEL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,SAN ISIDRO,83742000,SAN MIGUEL,83742022,11.446458,124.333055,Barangay Centroid,Low,
9229,,MATANGCONG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,SIGMA,61916000,MATANGCONG,61916012,11.44657,122.65771,Barangay Centroid,Low,
23222,4BPAL608B,NANGALAO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,PALAWAN,175300000,LINAPACAN,175313000,NANGALAO,175313007,11.446819,120.178766,Barangay Centroid,Low,
6838,8LEY141R,CALUBIAN RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,CALUBIAN,83713000,POBLACION,83713050,11.44769,124.42886,HF SURVEY 2013,Unknown,
3069,,ALDEGUEL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,,,,,11.44779,122.93739,NAMRIA 2000,Unknown,
3170,,CABAY BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,BALANGKAYAN,82603000,CABAY,82603004,11.447846,125.487968,Barangay Centroid,Low,
10636,,CALUBIAN MAIN HEALTH CENTER,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,CALUBIAN,83713000,GARGANERA,83713021,11.4482,124.429,Barangay Centroid,Low,
17910,,BUAYA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,CARLES,63014000,BUAYA,63014012,11.44836,123.27065,Barangay Centroid,Low,
17649,,LONOY BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,LONOY (ROMAN MOSQUEDA),63019018,11.44912,123.12243,Barangay Centroid,Low,
,,SAN JOSE BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,SAN ISIDRO,83742000,SAN JOSE,83742018,11.4497,124.358,Barangay Centroid,Low,Still to be confirmed
8265,,BALATUCAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,BALATUCAN,61910006,11.45029,122.75631,Barangay Centroid,Low,
1071,,COGON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,COGON,61910013,11.45111,122.81174,NAMRIA 2000,Unknown,
18789,,AGMAILIG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,AKLAN,60400000,LIBACAO,60409000,AGMAILIG,60409001,11.45126,122.29652,Barangay Centroid,Low,
24140,,CARIDAD BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ANTIQUE,60600000,CULASI,60606000,CARIDAD,60606015,11.45157,122.06756,Barangay Centroid,Low,
3275,8WSM572B,TOMINAMOS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA RITA,86017000,TOMINAMOS,86017032,11.45177,125.0209,CHD,High,
8392,,GABUC BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,GABUC (CAUGIAT),61912009,11.45183,122.88182,Barangay Centroid,Low,
419,6CAP551H,BAILAN DISTRICT HOSPITAL,Government Hospital,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,BAILAN,61912004,11.45241,122.82125,NAMRIA 2000,Unknown,
7861,,SANTA RITA RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA RITA,86017000,GUMAMELA POB. (ZONE III),86017037,11.45319,124.94378,NAMRIA 2000,Unknown,
23772,,PILAR II RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,,,11.45375,122.95209,NAMRIA 2000,Unknown,
1092,6CAP510B,DULANGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,DULANGAN,61911007,11.45385,122.96422,NAMRIA 2000,Unknown,
,,CALUBIAN DISTRICT HOSPITAL,Government Hospital,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,CALUBIAN,83713000,,,11.454,124.421,CHD,High,Still to be confirmed
4739,,SAN GABRIEL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,MAYDOLONG,82615000,SAN GABRIEL,82615020,11.4544,125.411,Barangay Centroid,Low,
1000,6CAP362B,BULA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,MAMBUSAO,61908000,BULA,61908010,11.45519,122.57854,NAMRIA 2000,Unknown,
10647,,DAJA-DIOT BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,SAN ISIDRO,83742000,DAJA-DIOT,83742012,11.456234,124.324647,Barangay Centroid,Low,
5510,6ILO361R,ESTANCIA RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,POBLACION ZONE II,63019024,11.45659,123.14953,NAMRIA 2000,Unknown,
18947,4BPAL603B,MAROYOGROYOG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,PALAWAN,175300000,LINAPACAN,175313000,MAROYOGROYOG,175313006,11.456747,119.791792,Barangay Centroid,Low,
17619,,ESTANCIA MAIN HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,POBLACION ZONE II,63019024,11.45676,123.15131,Barangay Centroid,Low,
,,TAGASLIAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,MAYDOLONG,82615000,TAGASLIAN,82615021,11.4568,125.369,Barangay Centroid,Low,Still to be confirmed
17725,,POBLACION ZONE III BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,POBLACION ZONE III,63019025,11.45697,123.15518,Barangay Centroid,Low,
8346,,AGKILO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,AGKILO,61910002,11.45762,122.78232,Barangay Centroid,Low,
23876,,BATING BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,MAMBUSAO,61908000,BATING,61908005,11.45794,122.61912,Barangay centroid,Low,
3752,6ILO081H,JESUS M. COLMENARES DISTRICT HOSPITAL,Government Hospital,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,BALASAN,63005000,TINGUI-AN,63005022,11.45801,123.1031,NAMRIA 2000,Unknown,
17624,6ILO362B,CANO-AN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,CANO-AN,63019007,11.45812,123.13014,Barangay Centroid,Low,
24188,,TABUC SUR HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,TABUC SUR,61910023,11.45829,122.77112,Barangay Centroid,Low,
8314,8ESM081B,BALOGO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,BALANGKAYAN,82603000,BALOGO,82603001,11.458806,125.477486,Barangay Centroid,Low,
5868,,PANITAN RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,POBLACION ILAYA,61910019,11.45891,122.76675,NAMRIA 2000,Unknown,
6203,6CAP358B,BURIAS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,MAMBUSAO,61908000,BURIAS,61908012,11.45896,122.53396,NAMRIA 2000,Unknown,
,,MALIGAYA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA RITA,86017000,MALIGAYA,86017018,11.45909,125.05269,CHD,High,Still to be confirmed
5473,,NAJUS-AN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,MAMBUSAO,61908000,NAJUS-AN,61908018,11.45931,122.59604,NAMRIA 2000,Unknown,
13602,,ESPERANZA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ANTIQUE,60600000,CULASI,60606000,ESPERANZA,60606018,11.46047,122.06847,Barangay Centroid,Low,
8878,,MAANTOL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,JAMINDAN,61906000,MAANTOL,61906019,11.46116,122.51251,Barangay Centroid,Low,
8762,,AGBUN-OD BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,JAMINDAN,61906000,AGBUN-OD,61906002,11.46124,122.42138,Barangay Centroid,Low,
8954,,PINAY BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,MAMBUSAO,61908000,PINAY,61908021,11.46139,122.6373,Barangay Centroid,Low,
16130,6ILO084B,PANI-AN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,BALASAN,63005000,PANI-AN,63005016,11.46145,123.11071,Barangay Centroid,Low,
23901,,MIANAY BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,SIGMA,61916000,MIANAY,61916014,11.46172,122.69022,Barangay centroid,Low,
24185,,PANITAN MAIN HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,POBLACION ILAYA,61910019,11.46194,122.76747,Barangay Centroid,Low,
4155,,CONCIENCIA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,CONCIENCIA,61910014,11.46341,122.79232,NAMRIA 2000,Unknown,
1060,6CAP509B,CAYUS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,CAYUS,61911005,11.46361,122.91555,NAMRIA 2000,Unknown,
5117,,POBLACION ILAYA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,POBLACION ILAYA,61910019,11.4641,122.7656,NAMRIA 2000,Unknown,
17634,6ILO363B,PA-ON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,PA-ON,63019015,11.46439,123.15641,Barangay Centroid,Low,
17909,6ILO251B,BITO-ON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,CARLES,63014000,BITO-ON,63014010,11.464831,123.216684,Barangay Centroid,Low,
8792,,IGANG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,JAMINDAN,61906000,IGANG,61906012,11.46508,122.48136,Barangay Centroid,Low,
23894,,SINAMONGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,SINAMONGAN,61911023,11.46508,123.0398,Barangay centroid,Low,
6313,,SAN FERNANDO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,SAN FERNANDO,61911018,11.46532,122.96925,Barangay Centroid,Low,
1744,,BAYUYAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,ESTANCIA,63019000,BAYUYAN,63019003,11.46607,123.13744,Barangay Centroid,Low,
6257,6CAP554B,MALAG-IT BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,MALAG-IT,61912017,11.46665,122.8404,NAMRIA 2000,Unknown,
3480,8BIL051R,BILIRAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,BILIRAN,87800000,BILIRAN,87802000,SAN ROQUE (POB.),87802009,11.4669,124.47895,CHD,High,
3994,6CAP452B,TIMPAS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,TIMPAS,61910024,11.46718,122.74219,NAMRIA 2000,Unknown,
24187,,TABUC NORTE HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,TABUC NORTE,61910022,11.46765,122.77811,Barangay Centroid,Low,
13603,6ILO143B,LIPATA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ANTIQUE,60600000,CULASI,60606000,LIPATA,60606024,11.4679,122.0597,Barangay Centroid,Low,
24072,,BALASAN MAIN HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,BALASAN,63005000,POBLACION SUR,63005018,11.46807,123.08818,Barangay Centroid,Low,
8350,,POBLACION ILAWOD BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,POBLACION ILAWOD,61910018,11.46844,122.77282,Barangay Centroid,Low,
23896,,AGBANOG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,AGBANOG,61912001,11.46856,122.85874,Barangay centroid,Low,
9199,,MALAPAD COGON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,SIGMA,61916000,MALAPAD COGON,61916009,11.46867,122.71526,Barangay Centroid,Low,
8343,,AGBABADIANG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,AGBABADIANG,61910001,11.46901,122.80257,Barangay Centroid,Low,
,,ANIBONGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA RITA,86017000,ANIBONGAN,86017002,11.47002,124.99682,CHD,High,Still to be confirmed
123,6ILO081R,BALASAN RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,BALASAN,63005000,POBLACION SUR,63005018,11.47025,123.08492,NAMRIA 2000,Unknown,
2249,6CAP553B,LINAMPONGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,LINAMPONGAN,61912016,11.4703,122.82412,NAMRIA 2000,Unknown,
2924,,BATBATAN ISLAND BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ANTIQUE,60600000,CULASI,60606000,BATBATAN ISLAND,60606005,11.47044,121.91069,Google Map,Low,
18791,,JULITA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,AKLAN,60400000,LIBACAO,60409000,JULITA,60409012,11.47048,122.33569,Barangay Centroid,Low,
1849,6CAP260B,LUCERO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,JAMINDAN,61906000,LUCERO,61906018,11.47086,122.45155,NAMRIA 2000,Unknown,
23886,,MONTEFLOR BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,MONTEFLOR,61911010,11.47138,123.00599,Barangay centroid,Low,
,,PAGSULHUGON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA RITA,86017000,PAGSULHOGON,86017021,11.47292,125.02208,CHD,High,Still to be confirmed
7197,8ESM081R,BALANGKAYAN RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,BALANGKAYAN,82603000,POBLACION II,82603016,11.47315,125.5112,HF SURVEY 2013,Unknown,
48,8BIL101R,CABUCGAYAN RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,BILIRAN,87800000,CABUCGAYAN,87803000,MAGBANGON (POB.),87803011,11.47346,124.57509,CHD,High,
23890,,SAN BLAS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,SAN BLAS,61911016,11.47347,123.01759,Barangay centroid,Low,
8097,,SAN ROQUE (POB.) BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,BILIRAN,87800000,BILIRAN,87802000,SAN ROQUE (POB.),87802009,11.474,124.482,Barangay Centroid,Low,
8311,,BALANGKAYAN MAIN HEALTH CENTER,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,BALANGKAYAN,82603000,,,11.474,125.509,CHD,High,
16126,6ILO085B,CAMAMBUGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ILOILO,63000000,BALASAN,63005000,CAMAMBUGAN,63005006,11.47435,123.07582,Barangay Centroid,Low,
107,,PONTEVEDRA RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,TACAS,61912026,11.47441,122.82492,NAMRIA 2000,Unknown,
2000,,TACAS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,TACAS,61912026,11.47451,122.83791,NAMRIA 2000,Unknown,
7246,,LIBACAO MUNICIPAL HEALTH OFFICE,Rural Health Unit,LGU,REGION VI (WESTERN VISAYAS),60000000,AKLAN,60400000,LIBACAO,60409000,POBLACION,60409021,11.47541,122.30175,NAMRIA 2000,Unknown,
,,VILLANUEVA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,LEYTE,83700000,CALUBIAN,83713000,VILLANUEVA,83713058,11.4757,124.391,Barangay Centroid,Low,Still to be confirmed
13607,,PANINGAYAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,ANTIQUE,60600000,CULASI,60606000,PANINGAYAN,60606030,11.4765,122.12027,Barangay Centroid,Low,
7607,,SAN NICOLAS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,SAN NICOLAS,61911019,11.47662,123.05309,NAMRIA 2000,Unknown,
23884,,BINAOBAWAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,BINAOBAWAN,61911002,11.4771,122.97176,Barangay centroid,Low,
1347,6CAP555B,SUBLANGON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,SUBLANGON,61912024,11.47713,122.81865,NAMRIA 2000,Unknown,
8637,8ESM562B,CANLOTERIO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,MAYDOLONG,82615000,CANLOTERIO,82615004,11.4772,125.372,Barangay Centroid,Low,
23888,,ROSARIO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PILAR,61911000,ROSARIO,61911014,11.4775,122.98447,Barangay centroid,Low,
8270,,BAHIT HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,BAHIT,61910005,11.47764,122.79388,Barangay Centroid,Low,
,,HINANGUDTAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA RITA,86017000,HINANGUDTAN,86017013,11.478946,124.923026,Barangay Centroid,Low,Still to be confirmed
3929,6AKL401H,LIBACAO MUNICIPAL HOSPITAL,Government Hospital,LGU,REGION VI (WESTERN VISAYAS),60000000,AKLAN,60400000,LIBACAO,60409000,POBLACION,60409021,11.47941,122.30475,NAMRIA 2000,Unknown,
18979,,NANGALAO BARANGAY HEALTH STATION PAL,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,PALAWAN,175300000,LINAPACAN,175313000,SAN MIGUEL (POB.),175313010,11.479447,119.852225,Barangay Centroid,Low,
2061,,MANINANG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,SAPI-AN,61915000,MANINANG,61915009,11.4801,122.57785,NAMRIA 2000,Unknown,
1121,,INTAMPILAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PANITAN,61910000,INTAMPILAN,61910016,11.48058,122.76316,NAMRIA 2000,Unknown,
1112,,ILAWOD BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,ILAWOD (POB.),61912019,11.48178,122.84253,NAMRIA 2000,Unknown,
24110,,LIBACAO MAIN HEALTH CENTER,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,AKLAN,60400000,LIBACAO,60409000,POBLACION,60409021,11.48209,122.30375,Barangay Centroid,Low,
7051,6CAP754B,PARIAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,SIGMA,61916000,PARIAN,61916017,11.4825,122.70121,NAMRIA 2000,Unknown,
,,MABINI BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,BASEY,86002000,MABINI,86002022,11.482507,125.181536,Barangay Centroid,Low,Still to be confirmed
8387,,POBLACION ILAWOD BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VI (WESTERN VISAYAS),60000000,CAPIZ,61900000,PONTEVEDRA,61912000,ILAWOD (POB.),61912019,11.48274,122.83718,Barangay Centroid,Low,
